id;name;full_name;overall_rating;value_euro;wage_euro;nationality;national_team;club_team;age;height_cm;weight_kgs;international_reputation(1-5);weak_foot(1-5);skill_moves(1-5);club_rating;Goleiro;Zagueiro;Meio;Atacante;crossing;finishing;heading_accuracy;short_passing;dribbling;jumping;strength;long_shots;aggression;GK_reflexes
201118;dric;Cédric Ricardo Alves Soares;77;8500000;43000;Portugal;Portugal;Inter;27;173;67;2;4;3;82;0;0;0;0;70;57;65;75;75;72;62;74;75;11
230767;nato Sanches;Renato Júnior Luz Sanches;75;10000000;41000;Portugal;Portugal;FC Bayern Munchen;21;175;70;3;4;3;85;0;0;0;0;60;65;64;76;77;79;76;77;90;14
189795;er;Éderzito António Macedo Lopes;75;6500000;1000;Portugal;Portugal;Lokomotiv Moscow;31;191;81;2;4;3;77;0;0;0;0;35;74;74;64;67;64;83;61;83;12
182629;to;António Alberto Bastos Pimparel;76;1000000;12000;Portugal;Portugal;Goztepe SK;36;183;81;2;3;1;72;0;0;0;0;17;12;22;36;14;67;52;12;29;75
211368;uma;Armindo Tué Na Bangna;78;13500000;43000;Portugal;Portugal;RB Leipzig;24;173;70;2;4;4;79;0;0;0;1;72;71;53;75;87;73;54;73;64;8
204614;rio Rui;Mário Rui Silva Duarte;79;11500000;60000;Portugal;Portugal;Napoli;27;170;67;2;3;3;82;0;1;0;0;79;27;60;76;79;92;54;73;73;14
212814;ão Mário;João Mário Naval Costa Eduardo;81;22500000;71000;Portugal;Portugal;Inter;26;152;73;3;4;4;82;0;0;0;0;77;64;55;83;83;64;68;72;60;8
224293;ben Neves;Rúben Diogo da Silva Neves;81;24000000;63000;Portugal;Portugal;Wolverhampton Wanderers;21;155;80;2;3;4;76;0;0;0;0;77;64;51;84;74;68;70;83;82;10
178005;i Patrício;Rui Pedro dos Santos Patrício;83;16500000;74000;Portugal;Portugal;Wolverhampton Wanderers;31;191;84;3;2;1;76;1;0;0;0;12;12;11;31;20;79;77;11;39;82
218667;rnardo Silva;Bernardo Mota Veiga de Carvalho e Silva;86;59500000;180000;Portugal;Portugal;Manchester City;24;173;64;2;3;4;85;0;0;0;1;85;75;51;85;92;50;50;72;62;9
20801;stiano Ronaldo;Cristiano Ronaldo dos Santos Aveiro;94;77000000;405000;Portugal;Portugal;Juventus;34;188;83;5;4;5;85;0;0;0;1;84;94;89;81;88;95;79;93;63;11
184469;Arter;Harry Arter;75;6500000;55000;Republic of Ireland;Republic of Ireland;Cardiff City;29;175;70;1;5;3;73;0;0;0;0;62;66;53;80;69;68;69;73;86;8
169697;Randolph;Darren Randolph;73;2400000;31000;Republic of Ireland;Republic of Ireland;Middlesbrough;31;188;78;1;3;1;72;1;0;0;0;11;14;16;33;14;61;57;14;29;75
211009;Lenihan;Darragh Lenihan;71;2600000;21000;Republic of Ireland;Republic of Ireland;Blackburn Rovers;24;188;76;1;3;2;69;0;0;0;0;50;40;62;62;54;73;73;53;79;15
163156;Keogh;Richard Keogh;71;1600000;24000;Republic of Ireland;Republic of Ireland;Derby County;32;188;87;1;3;2;71;0;0;0;0;52;28;73;70;67;72;76;12;68;11
212223;Maguire;Sean Maguire;71;3400000;10000;Republic of Ireland;Republic of Ireland;Preston North End;24;175;68;1;3;3;70;0;0;0;0;48;72;67;58;73;70;65;53;52;12
203491;O'Brien;Aiden O'Brien;69;1300000;6000;Republic of Ireland;Republic of Ireland;Millwall;25;183;72;1;3;3;69;0;0;0;0;65;65;60;67;69;69;69;63;66;14
162901;Doyle;Colin Doyle;66;325000;2000;Republic of Ireland;Republic of Ireland;Heart of Midlothian;33;196;92;1;3;1;67;0;0;0;0;15;14;11;32;15;50;59;12;23;64
212454;O'Dowda;Callum O'Dowda;71;3300000;23000;Republic of Ireland;Republic of Ireland;Bristol City;23;155;75;1;2;3;70;0;0;0;0;69;62;59;67;73;67;65;58;48;10
198489;McClean;James McClean;71;2300000;30000;Republic of Ireland;Republic of Ireland;Stoke City;29;155;70;2;2;3;73;0;0;0;0;74;66;67;68;74;68;69;62;88;15
200778;Christie;Cyrus Christie;71;2400000;28000;Republic of Ireland;Republic of Ireland;Fulham;26;188;78;1;2;3;76;0;0;0;0;71;49;63;67;73;70;74;47;69;10
206518;Robinson;Callum Robinson;72;4300000;10000;Republic of Ireland;Republic of Ireland;Preston North End;24;152;75;1;3;3;70;0;0;0;0;68;73;63;63;74;47;65;61;46;15
181681;Williams;Shaun Williams;73;2700000;12000;Republic of Ireland;Republic of Ireland;Millwall;32;185;80;1;3;3;69;0;0;0;0;78;58;64;71;65;74;78;64;74;8
204936;Egan;John Egan;73;4300000;11000;Republic of Ireland;Republic of Ireland;Sheffield United;26;188;75;1;3;2;71;0;0;0;0;32;43;72;64;55;77;81;52;71;6
194146;Long;Kevin Long;73;3800000;36000;Republic of Ireland;Republic of Ireland;Burnley;28;191;82;1;2;2;77;0;0;0;0;38;29;76;60;53;79;77;27;75;7
192546;Stevens;Enda Stevens;73;3300000;11000;Republic of Ireland;Republic of Ireland;Sheffield United;28;183;78;1;2;3;71;0;0;0;0;73;36;54;67;66;64;66;34;64;15
169216;Long;Shane  Long;73;3600000;39000;Republic of Ireland;Republic of Ireland;Southampton;32;152;70;2;2;3;76;0;0;0;0;70;70;74;62;70;94;68;65;80;10
193849;Hourihane;Conor Hourihane;74;6000000;18000;Republic of Ireland;Republic of Ireland;Aston Villa;28;155;62;1;4;3;73;0;0;0;0;74;66;57;77;65;76;69;77;75;9
200478;Hendrick;Jeff Hendrick;75;8000000;46000;Republic of Ireland;Republic of Ireland;Burnley;27;183;84;1;3;3;77;0;0;1;0;70;67;69;77;76;74;71;69;75;14
201884;Brady;Robbie Brady;76;8500000;48000;Republic of Ireland;Republic of Ireland;Burnley;27;152;77;1;3;4;77;0;0;0;0;80;69;59;71;76;73;64;75;58;7
201417;Doherty;Matt Doherty;77;8500000;58000;Republic of Ireland;Republic of Ireland;Wolverhampton Wanderers;27;183;89;1;4;3;76;0;0;0;0;75;57;62;74;74;82;73;62;75;9
180216;Coleman;Séamus Coleman;79;9500000;92000;Republic of Ireland;Republic of Ireland;Everton;30;152;77;2;3;3;79;0;0;0;0;82;61;69;78;79;71;69;66;78;7
201325;T?t?ru?anu;Anton Ciprian T?t?ru?anu;80;8500000;25000;Romania;Romania;FC Nantes;33;196;86;2;3;1;75;1;0;0;0;13;15;15;37;16;66;73;12;33;83
211061;Maxim;Alexandru Iulian Maxim;73;4200000;22000;Romania;Romania;1. FSV Mainz 05;28;152;73;2;4;5;75;0;0;1;0;70;63;40;70;80;52;49;70;48;10
237630;Pa?canu;Alexandru Stefan Pascanu;61;500000;4000;Romania;Romania;Leicester City;20;185;73;1;4;2;78;0;0;0;0;59;30;51;43;58;63;67;35;70;15
233512;To?ca;Alin To?ca;68;875000;1000;Romania;Romania;PAOK;26;155;78;1;3;2;75;0;0;0;0;61;46;66;69;55;57;70;42;62;12
225652;Pu?ca?;George Pu?ca?;69;1600000;2000;Romania;Romania;Palermo;22;188;78;1;3;3;71;0;0;0;1;40;70;67;53;70;66;69;55;56;10
156221;S?punaru;Ionu? Cristian S?punaru;71;725000;9000;Romania;Romania;Kayserispor;34;188;81;2;3;2;71;0;0;0;0;62;60;69;62;66;67;80;72;84;8
238033;Nita;Florin Constantin Ni??;72;2000000;1000;Romania;Romania;Sparta Praha;31;183;73;1;2;1;71;0;0;0;0;14;8;13;23;18;61;79;5;20;73
192613;Pantilimon;Costel Pantilimon;72;1900000;25000;Romania;Romania;Nottingham Forest;32;203;96;1;2;1;72;0;0;0;0;19;11;16;38;15;34;78;15;40;74
212048;Chipciu;Alexandru Mih?i?? Chipciu;72;3000000;1000;Romania;Romania;Sparta Praha;29;152;73;1;4;3;71;0;0;1;0;73;68;58;68;72;73;66;72;68;11
229804;Mitri??;Alexandru Ionu? Mitri??;74;7500000;8000;Romania;Romania;New York City FC;24;170;65;1;5;3;69;0;0;0;0;63;69;31;70;76;34;50;64;49;11
235813;Marin;R?zvan Marin;76;10500000;15000;Romania;Romania;Standard de Liege;22;175;70;1;4;4;73;0;0;0;0;76;68;55;77;76;65;65;78;66;8
148119;Akinfeev;Igor Akinfeev;80;8500000;1000;Russia;Russia;PFC CSKA Moscow;32;185;78;3;3;1;73;1;0;0;0;19;13;18;23;15;62;72;13;24;84
213160;Zobnin;Roman Zobnin;79;15000000;1000;Russia;Russia;Spartak Moscow;25;183;75;1;3;4;75;0;0;0;0;69;65;70;81;82;63;63;67;70;9
187492;Kombarov;Dmitriy Kombarov;72;2000000;1000;Russia;Russia;Spartak Moscow;32;183;72;2;2;4;75;0;0;0;0;68;68;68;71;74;73;59;76;77;13
186296;Neustädter;Roman Neustädter;73;3000000;41000;Russia;Russia;Fenerbahce SK;31;188;81;2;4;2;76;0;0;0;0;50;39;73;73;62;65;74;63;66;14
222368;Miranchuk;Anton Miranchuk;73;6000000;1000;Russia;Russia;Lokomotiv Moscow;23;183;72;1;4;3;77;0;0;0;0;66;73;44;74;71;49;68;68;39;16
181795;Kudryashov;Fedor Kudryashov;73;2700000;18000;Russia;Russia;Medipol Basaksehir FK;31;155;81;1;2;2;76;0;0;0;0;71;41;63;68;61;70;73;56;71;8
210468;Kutepov;Ilya Kutepov;74;6500000;1000;Russia;Russia;Spartak Moscow;25;193;84;1;5;2;75;0;0;0;0;34;35;80;74;38;34;82;55;70;11
214092;Miranchuk;Aleksey Miranchuk;77;12000000;1000;Russia;Russia;Lokomotiv Moscow;23;183;74;1;2;3;77;0;0;0;0;65;64;53;79;78;58;64;65;43;15
180714;ilherme;Guilherme Alvim Marinato;78;6000000;1000;Russia;Russia;Lokomotiv Moscow;33;196;95;2;2;1;77;0;0;0;0;13;11;13;39;16;62;71;16;35;80
206225;Cheryshev;Denis Cheryshev;78;11000000;33000;Russia;Russia;Valencia CF;28;152;74;2;4;3;80;0;0;1;0;82;78;54;72;80;75;67;84;62;8
225663;Golovin;Alexandr Golovin;78;14000000;55000;Russia;Russia;AS Monaco;22;155;69;1;4;4;79;0;0;0;1;69;70;38;80;84;63;54;75;78;16
187491;Smolov;Fyodor Smolov;81;18500000;1000;Russia;Russia;Lokomotiv Moscow;29;188;80;1;4;4;77;0;0;0;0;56;84;70;77;77;67;75;81;67;10
193525;rio Fernandes;Mário Figueira Fernandes;82;18500000;1000;Russia;Russia;PFC CSKA Moscow;28;188;80;2;3;3;73;0;1;0;0;74;56;72;82;80;84;75;58;77;12
188166;Phillips;Matt Phillips;76;8000000;34000;Scotland;Scotland;West Bromwich Albion;27;183;75;1;4;4;74;0;0;0;0;80;69;54;68;79;54;78;72;54;10
200302;Shinnie;Graeme Shinnie;74;5500000;8000;Scotland;Scotland;Aberdeen;27;175;72;1;4;3;68;0;0;0;0;66;24;54;74;66;79;68;50;87;12
220031;McBurnie;Oliver McBurnie;72;4600000;20000;Scotland;Scotland;Swansea City;22;191;77;1;2;3;71;0;0;0;0;40;73;73;65;70;69;80;57;60;13
225974;McKenna;Scott McKenna;70;3100000;4000;Scotland;Scotland;Aberdeen;22;188;80;1;3;2;68;0;0;0;0;41;22;67;53;40;76;89;32;85;9
235729;Bates;David Bates;67;1100000;3000;Scotland;Scotland;Hamburger SV;22;191;83;1;2;2;73;0;0;0;0;21;18;73;56;27;77;76;16;66;15
225316;Hendry;Jack Hendry;67;925000;13000;Scotland;Scotland;Celtic;23;193;81;1;2;2;74;0;0;0;0;44;26;65;64;61;75;77;35;72;13
198625;Bain;Scott Bain;70;1600000;20000;Scotland;Scotland;Celtic;27;155;84;1;3;1;74;0;0;0;0;16;12;16;27;13;72;66;14;35;74
164769;Fletcher;Steven Fletcher;70;1600000;17000;Scotland;Scotland;Sheffield Wednesday;31;185;76;2;2;3;71;0;0;0;1;55;71;77;62;64;81;77;63;56;9
237238;McTominay;Scott McTominay;71;3800000;43000;Scotland;Scotland;Manchester United;22;193;88;1;3;3;82;0;0;0;0;66;58;72;74;65;66;78;61;72;11
178417;Mulgrew;Charlie Mulgrew;72;1800000;27000;Scotland;Scotland;Blackburn Rovers;33;191;83;1;3;2;69;0;0;0;0;70;50;73;69;65;58;81;72;68;7
185068;Russell;Johnny Russell;72;3100000;7000;Scotland;Scotland;Sporting Kansas City;28;152;76;1;3;3;71;0;0;0;0;69;67;67;69;75;82;72;64;78;7
163209;Naismith;Steven Naismith;73;3500000;23000;Scotland;Scotland;Heart of Midlothian;32;152;72;2;3;3;67;0;0;0;0;63;73;75;70;68;86;78;68;86;16
213884;Christie;Ryan Christie;74;7500000;37000;Scotland;Scotland;Celtic;24;152;71;1;4;3;74;0;0;0;0;65;68;54;75;74;69;72;73;76;8
53110;Gordon;Craig  Gordon;74;1300000;20000;Scotland;Scotland;Celtic;36;193;83;2;3;1;74;0;0;0;0;13;14;15;34;11;68;68;14;33;77
202539;Griffiths;Leigh Griffiths;74;6000000;46000;Scotland;Scotland;Celtic;28;175;77;1;3;3;74;0;0;0;0;67;74;68;66;71;86;67;71;66;10
210724;Paterson;Callum Paterson;74;7500000;37000;Scotland;Scotland;Cardiff City;24;188;76;1;3;3;73;0;1;0;0;70;70;79;67;66;93;84;63;85;11
211093;McGregor;Callum McGregor;75;7000000;40000;Scotland;Scotland;Celtic;25;175;74;1;4;4;74;0;0;1;0;66;70;44;79;75;53;68;72;77;13
49000;McGregor;Allan McGregor;75;900000;22000;Scotland;Scotland;Rangers FC;37;183;74;2;3;1;73;1;0;0;0;11;20;13;36;20;73;71;14;45;79
202282;Armstrong;Stuart Armstrong;75;8000000;42000;Scotland;Scotland;Southampton;26;183;75;1;4;3;76;0;0;0;0;64;70;66;75;75;69;68;77;67;13
226491;Tierney;Kieran Tierney;76;11000000;32000;Scotland;Scotland;Celtic;21;152;78;1;3;3;74;0;0;0;0;74;52;59;72;75;69;76;66;82;13
200630;Forrest;James Forrest;76;8500000;48000;Scotland;Scotland;Celtic;27;175;77;1;3;4;74;0;0;1;0;74;74;47;72;77;74;64;67;44;9
207807;Fraser;Ryan Fraser;78;13000000;55000;Scotland;Scotland;Bournemouth;25;163;70;1;4;4;77;0;0;1;0;77;70;30;76;81;60;50;69;65;10
216267;Robertson;Andrew Robertson;83;29000000;110000;Scotland;Scotland;Liverpool;24;152;64;1;2;3;83;0;1;0;0;87;57;63;76;76;62;66;60;80;14
212023;Beri?;Robert Beri?;74;6500000;29000;Slovenia;Slovenia;AS Saint-Etienne;27;188;83;2;3;3;76;0;0;0;1;52;80;73;72;67;71;77;67;65;16
238941;Balkovec;Jure Balkovec;66;750000;1000;Slovenia;Slovenia;Hellas Verona;24;185;74;1;3;2;71;0;0;0;0;72;37;51;62;58;58;70;58;66;11
205556;Krajnc;Luka Krajnc;71;2400000;9000;Slovenia;Slovenia;Frosinone;24;188;86;1;2;2;72;0;0;0;0;58;25;65;64;56;77;84;30;69;10
240095;Stulac;Leo Štulac;71;3000000;19000;Slovenia;Slovenia;Parma;24;175;70;1;3;2;73;0;0;0;0;60;52;55;77;60;64;69;78;70;15
210879;Struna;Aljaž Struna;72;2900000;6000;Slovenia;Slovenia;Houston Dynamo;28;191;86;1;3;2;69;0;0;0;0;59;24;72;60;61;77;93;53;69;6
193336;Belec;Vid Belec;72;2600000;18000;Slovenia;Slovenia;Sampdoria;28;193;93;1;3;1;76;1;0;0;0;11;10;13;24;13;75;59;16;25;74
192205;Krhin;Rene Krhin;73;3200000;19000;Slovenia;Slovenia;FC Nantes;28;188;81;1;3;2;75;0;0;0;0;59;49;60;74;59;52;75;55;72;5
231095;Skubic;Nejc Skubic;73;3000000;14000;Slovenia;Slovenia;Atiker Konyaspor;29;152;75;1;3;3;71;0;1;0;0;75;44;64;69;72;71;70;46;74;10
202061;Kurti?;Jasmin Kurti?;75;6500000;15000;Slovenia;Slovenia;SPAL;30;185;88;2;3;3;74;0;0;0;0;67;60;71;77;71;67;84;76;77;6
233478;Zajc;Miha Zajc;75;9500000;46000;Slovenia;Slovenia;Fenerbahce SK;24;152;76;1;3;4;76;0;0;0;1;69;69;60;76;74;65;55;70;52;5
225997;Verbi?;Benjamin Verbi?;79;16000000;1000;Slovenia;Slovenia;Dynamo Kyiv;25;152;70;1;3;4;75;0;0;1;0;70;74;65;75;81;72;72;71;74;12
176104;Birsa;Valter Birsa;80;13000000;41000;Slovenia;Slovenia;Cagliari;32;183;81;2;4;4;75;0;0;0;0;78;62;60;82;84;68;77;83;55;3
200647;Ili?i?;Josip Ili?i?;81;17000000;41000;Slovenia;Slovenia;Atalanta;31;191;79;3;3;4;76;0;0;1;0;78;78;58;82;83;33;74;87;58;6
200389;Oblak;Jan Oblak;90;68000000;94000;Slovenia;Slovenia;Atletico Madrid;26;188;87;3;3;1;84;0;0;0;0;13;11;15;29;12;76;78;12;34;89
213725;Phiri;Lebogang Phiri;72;4200000;14000;South Africa;South Africa;En Avant de Guingamp;24;173;63;1;3;3;73;0;0;0;0;64;53;64;75;72;70;69;59;68;13
225145;Mphahlele;Ramahlwe Mphahlele;71;1900000;1000;South Africa;South Africa;Kaizer Chiefs;29;185;80;1;3;3;69;0;1;0;0;68;24;63;64;64;63;71;49;39;13
239431;Maela;Innocent Maela;65;550000;1000;South Africa;South Africa;Orlando Pirates;26;170;68;1;3;3;68;0;0;0;0;66;31;59;31;66;65;45;41;51;15
229128;Lorch;Thembinkosi Lorch;67;950000;1000;South Africa;South Africa;Orlando Pirates;25;170;66;1;4;3;68;0;0;0;0;74;69;49;69;64;69;49;50;58;9
199169;Mokotjo;Kamohelo Mokotjo;69;1200000;19000;South Africa;South Africa;Brentford;27;175;72;1;3;3;70;0;0;0;0;52;46;42;77;63;74;66;52;62;11
237631;Mothiba;Lebo Mothiba;74;9000000;16000;South Africa;South Africa;RC Strasbourg Alsace;23;183;76;1;3;3;74;0;0;0;1;54;78;70;68;70;67;74;66;55;10
189511;rgio Busquets;Sergio Busquets i Burgos;89;51500000;315000;Spain;Spain;FC Barcelona;30;188;76;4;3;3;86;0;0;1;0;62;67;68;89;80;66;77;54;85;13
189332;rdi Alba;Jordi Alba Ramos;87;38000000;250000;Spain;Spain;FC Barcelona;29;170;68;3;3;3;86;0;1;0;0;87;73;70;84;80;81;61;66;77;13
189509;iago;Thiago Alcântara do Nascimento;87;51500000;140000;Spain;Spain;FC Bayern Munchen;27;175;70;3;3;5;85;0;0;0;0;72;69;54;90;90;75;59;79;56;13
197781;co;Francisco Román Alarcón Suárez;87;62500000;260000;Spain;Spain;Real Madrid;26;175;79;3;3;4;86;0;0;0;1;75;79;55;86;94;64;59;85;58;6
206585;pa;Kepa Arrizabalaga;84;31000000;92000;Spain;Spain;Chelsea;24;185;85;1;4;1;83;0;0;0;0;25;11;17;32;10;71;51;14;18;85
220834;rco Asensio;Marco Asensio Willemsen;84;41500000;195000;Spain;Spain;Real Madrid;23;183;76;3;3;4;86;0;0;0;1;82;80;57;83;85;58;61;88;45;10
221087;u López;Pau López Sabata;82;21500000;21000;Spain;Spain;Real Betis;24;188;77;1;3;1;80;0;0;0;0;24;19;15;38;18;71;52;18;39;83
231866;dri;Rodrigo Hernández Cascante;82;29000000;59000;Spain;Spain;Atletico Madrid;22;191;82;1;3;4;84;0;0;0;0;63;64;75;84;77;69;75;76;63;8
204525;igo Martínez;Íñigo Martínez Berridi;80;14000000;27000;Spain;Spain;Athletic Club de Bilbao;27;183;77;2;2;2;79;0;0;0;0;51;42;73;71;53;90;80;74;84;11
211688;yà;José Luís Gayà Peña;80;16500000;33000;Spain;Spain;Valencia CF;23;173;66;2;3;4;80;0;0;0;0;82;61;52;81;77;54;61;59;73;9
222509;ni Ceballos;Daniel Ceballos Fernández;81;25000000;120000;Spain;Spain;Real Madrid;22;152;70;1;3;4;86;0;0;0;0;74;68;41;83;85;52;62;71;76;13
201153;rata;Álvaro Borja Morata Martín;82;27500000;135000;Spain;Spain;Atletico Madrid;26;188;85;3;4;3;84;0;0;0;0;73;80;86;78;83;84;78;72;56;5
198329;drigo;Rodrigo Moreno Machado;83;30500000;57000;Spain;Spain;Valencia CF;28;183;77;2;3;4;80;0;0;0;0;72;78;80;78;82;78;72;76;60;5
199564;rgi Roberto;Sergio Roberto Carnicer;83;24500000;170000;Spain;Spain;FC Barcelona;27;152;68;3;3;4;86;0;1;0;0;85;63;72;85;80;47;69;66;68;10
200724;cho Fernández;José Ignacio Fernández Iglesias;83;23500000;180000;Spain;Spain;Real Madrid;29;155;76;2;4;2;86;0;0;0;0;70;32;82;80;55;81;79;28;78;7
202651;so;Jesús Joaquín Fernández Sáez;83;32000000;115000;Spain;Spain;Milan;25;175;70;3;3;4;80;0;0;0;0;84;70;50;86;88;50;56;87;23;9
192629;go Aspas;Iago Aspas Juncal;84;30000000;45000;Spain;Spain;RC Celta;31;175;67;2;3;3;77;0;0;0;1;80;88;78;79;86;68;60;82;63;13
193747;ke;Jorge Resurrección Merodio;85;41500000;88000;Spain;Spain;Atletico Madrid;27;175;74;3;4;3;84;0;0;0;0;86;72;61;89;80;63;77;81;76;13
204963;rvajal;Daniel Carvajal Ramos;85;36500000;205000;Spain;Spain;Real Madrid;27;173;73;3;3;3;86;0;0;0;0;84;41;70;83;78;76;74;36;84;15
208421;úl;Saúl Ñíguez Esclápez;85;50500000;77000;Spain;Spain;Atletico Madrid;24;183;77;3;4;3;84;0;0;0;0;69;78;83;85;80;79;77;81;69;9
184432;pilicueta;César Azpilicueta Tanco;86;35000000;175000;Spain;Spain;Chelsea;29;152;76;3;3;2;83;0;0;0;0;81;46;76;81;69;76;71;60;82;5
155862;rgio Ramos;Sergio Ramos García;90;44000000;310000;Spain;Spain;Real Madrid;32;183;82;4;3;3;86;0;0;0;0;66;63;91;80;65;93;83;62;90;11
193080;Gea;David De Gea Quintana;91;72000000;260000;Spain;Spain;Manchester United;28;193;76;4;3;1;82;1;0;0;0;17;13;21;50;18;67;64;12;38;94
194201;Jansson;Pontus Jansson;77;8500000;41000;Sweden;Sweden;Leeds United;28;196;86;1;3;2;72;0;0;0;0;29;29;74;68;64;54;90;50;80;7
208451;Quaison;Robin Quaison;75;8500000;24000;Sweden;Sweden;1. FSV Mainz 05;25;183;77;1;3;3;75;0;0;0;0;67;74;56;74;80;55;74;73;54;13
190120;Johnsson;Karl-Johan Johnsson;73;3200000;15000;Sweden;Sweden;En Avant de Guingamp;29;188;84;1;2;1;73;0;0;0;0;11;13;19;26;16;71;69;13;35;76
176942;Lustig;Mikael Lustig;71;1600000;28000;Sweden;Sweden;Celtic;32;188;78;2;3;3;74;0;1;0;0;66;48;75;72;66;81;76;60;68;10
207553;Rohdén;Marcus Rohdén;71;2400000;3000;Sweden;Sweden;Crotone;27;183;76;1;4;3;69;0;0;0;0;60;63;42;70;68;71;71;65;87;14
184472;Olsson;Martin Olsson;71;1700000;17000;Sweden;Sweden;Swansea City;30;152;81;2;2;3;71;0;0;0;0;70;55;60;66;68;73;72;64;74;12
205985;Kiese Thelin;Isaac Kiese Thelin;72;3800000;16000;Sweden;Sweden;Bayer 04 Leverkusen;26;188;82;1;3;3;80;0;0;0;0;46;71;78;74;65;52;85;58;71;8
192129;Nordfeldt;Kristoffer Nordfeldt;72;2500000;16000;Sweden;Sweden;Swansea City;29;191;85;2;2;1;71;0;0;0;0;11;13;13;41;14;83;74;12;24;76
164459;Larsson;Sebastian Larsson;73;2300000;9000;Sweden;Sweden;AIK;33;152;70;2;3;3;68;0;0;0;0;80;64;66;76;65;70;62;72;80;8
207650;Krafth;Emil Krafth;73;4300000;19000;Sweden;Sweden;Amiens SC;24;155;72;1;3;3;73;0;0;0;0;68;41;64;68;68;68;68;58;72;7
202944;Hiljemark;Oscar Hiljemark;74;6500000;15000;Sweden;Sweden;Genoa;26;183;73;1;3;3;74;0;0;0;0;68;48;59;77;72;72;69;67;69;12
177448;Svensson;Gustav Svensson;74;3800000;7000;Sweden;Sweden;Seattle Sounders FC;32;183;77;1;2;3;70;0;0;0;0;49;34;65;75;64;73;77;47;82;6
189207;Durmaz;Jimmy Durmaz;74;5500000;26000;Sweden;Sweden;Toulouse Football Club;29;155;69;2;4;3;73;0;0;0;0;74;69;22;75;79;53;53;73;75;15
207555;Helander;Filip Helander;75;7000000;25000;Sweden;Sweden;Bologna;25;193;84;1;1;2;75;0;0;0;0;30;28;74;52;52;68;83;25;80;16
212678;Augustinsson;Ludwig Augustinsson;77;10000000;22000;Sweden;Sweden;SV Werder Bremen;24;155;72;1;2;3;77;0;1;0;0;78;55;56;73;73;69;65;59;68;8
199602;Guidetti;John Guidetti;77;11000000;27000;Sweden;Sweden;Deportivo Alaves;26;185;79;2;3;4;76;0;0;0;0;67;76;75;75;76;70;82;80;75;11
181318;Ekdal;Albin Ekdal;77;9000000;37000;Sweden;Sweden;Sampdoria;29;185;75;2;3;3;76;0;0;0;0;67;60;62;80;74;66;75;69;83;5
207557;Olsen;Robin Olsen;78;7500000;46000;Sweden;Sweden;Roma;29;196;86;1;2;1;80;1;0;0;0;20;11;16;32;11;40;75;14;27;78
221660;Lindelöf;Victor Nilsson Lindelöf;81;21000000;105000;Sweden;Sweden;Manchester United;24;188;80;2;4;3;82;0;0;0;0;64;42;77;79;70;78;78;57;80;9
208448;Forsberg;Emil Forsberg;82;26000000;67000;Sweden;Sweden;RB Leipzig;27;152;74;2;4;4;79;0;0;1;0;84;70;45;85;82;53;62;74;62;11
179565;Gavranovi?;Mario Gavranovi?;72;3200000;1000;Switzerland;Switzerland;Dinamo Zagreb;29;175;76;1;4;3;72;0;0;0;0;50;69;63;70;73;83;68;60;55;13
215556;Fernandes;Edimilson Fernandes;71;3500000;36000;Switzerland;Switzerland;Fiorentina;22;191;70;1;4;3;76;0;0;1;0;57;62;45;74;73;56;69;70;60;13
198067;Moubandje;Jacques François Moubandje;72;2500000;19000;Switzerland;Switzerland;Toulouse Football Club;28;155;74;1;3;3;73;0;0;0;0;65;42;66;71;70;90;77;40;73;6
199383;Klose;Timm Klose;75;4900000;25000;Switzerland;Switzerland;Norwich City;30;193;87;1;3;2;72;0;0;0;0;34;29;81;66;27;60;84;35;73;10
210047;Schär;Fabian Schär;75;7000000;38000;Switzerland;Switzerland;Newcastle United;27;188;84;2;4;2;76;0;0;0;0;65;60;79;73;64;88;77;65;72;15
190059;Zuber;Steven Zuber;76;7500000;29000;Switzerland;Switzerland;VfB Stuttgart;27;183;79;1;4;3;76;0;0;1;0;74;63;72;74;78;65;77;79;72;9
184501;Lang;Michael Lang;77;7500000;26000;Switzerland;Switzerland;Borussia Monchengladbach;28;185;79;1;4;3;79;0;0;0;0;78;71;80;74;63;80;79;66;69;11
229261;Zakaria;Denis Lemi Zakaria Lako Lado;77;13000000;21000;Switzerland;Switzerland;Borussia Monchengladbach;22;191;80;1;3;3;79;0;0;0;0;65;60;65;80;74;65;83;53;88;11
108080;Lichtsteiner;Stephan Lichtsteiner;77;2500000;79000;Switzerland;Switzerland;Arsenal;35;183;76;3;3;3;82;0;0;0;0;75;45;70;77;74;73;70;68;82;2
202024;Freuler;Remo Freuler;77;10500000;28000;Switzerland;Switzerland;Atalanta;26;155;77;2;3;4;76;0;0;0;0;70;65;41;78;75;58;66;72;60;13
221491;Elvedi;Nico Elvedi;78;12000000;20000;Switzerland;Switzerland;Borussia Monchengladbach;22;188;78;2;3;3;79;0;0;0;0;65;30;79;73;69;73;77;31;69;9
193352;Rodríguez;Ricardo Rodríguez;80;15500000;81000;Switzerland;Switzerland;Milan;26;155;77;3;3;4;80;0;1;0;0;86;59;64;78;76;73;75;72;75;11
199503;Xhaka;Granit Xhaka;81;22000000;115000;Switzerland;Switzerland;Arsenal;26;185;82;3;2;3;82;0;0;0;0;73;49;62;86;70;32;77;79;92;13
